Transaction ID,Customer ID,Product ID,Employee ID,Region ID,Quantity Sold,Discount,Order Date,Price,Total Sales
18062,6,39,5,5,8,0.22,2025-01-22 13:00:00,462.54,2886.25
18063,456,15,4,4,7,0.11,2025-01-22 14:00:00,60.03,373.99
18064,107,32,81,1,1,0.23,2025-01-22 15:00:00,213.36,164.29
18065,450,43,63,5,10,0.14,2025-01-22 16:00:00,427.02,3672.37
18066,357,46,58,3,13,0.18,2025-01-22 17:00:00,301.92,3218.47
18067,422,12,17,4,13,0.25,2025-01-22 18:00:00,363.21,3541.3
18068,946,49,86,4,2,0.28,2025-01-22 19:00:00,241.31,347.49
18069,20,23,10,3,5,0.11,2025-01-22 20:00:00,387.26,1723.31
18070,312,33,62,1,18,0.25,2025-01-22 21:00:00,213.71,2885.08
18071,6,45,40,3,6,0.22,2025-01-22 22:00:00,216.82,1014.72
18072,858,14,29,1,8,0.14,2025-01-22 23:00:00,317.01,2181.03
18073,927,29,46,4,13,0.25,2025-01-23 00:00:00,322.28,3142.23
18074,435,37,7,4,6,0.16,2025-01-23 01:00:00,355.87,1793.58
18075,76,8,9,4,13,0.21,2025-01-23 02:00:00,285.26,2929.62
18076,688,43,5,3,12,0.05,2025-01-23 03:00:00,427.02,4868.03
18077,80,38,24,3,14,0.14,2025-01-23 04:00:00,312.42,3761.54
18078,433,26,98,3,19,0.24,2025-01-23 05:00:00,277.17,4002.33
18079,831,11,50,2,1,0.25,2025-01-23 06:00:00,223.35,167.51
18080,672,31,38,1,8,0.19,2025-01-23 07:00:00,290.56,1882.83
18081,222,34,11,2,9,0.29,2025-01-23 08:00:00,146.75,937.73
18082,986,43,18,2,5,0.07,2025-01-23 09:00:00,427.02,1985.64
18083,89,26,23,5,2,0.11,2025-01-23 10:00:00,277.17,493.36
18084,400,48,2,4,12,0.28,2025-01-23 11:00:00,451.86,3904.07
18085,80,11,22,1,16,0.17,2025-01-23 12:00:00,223.35,2966.09
18086,246,23,54,2,15,0.29,2025-01-23 13:00:00,387.26,4124.32
18087,695,12,38,1,6,0.03,2025-01-23 14:00:00,363.21,2113.88
18088,990,25,33,1,1,0.28,2025-01-23 15:00:00,159.53,114.86
18089,320,44,9,3,4,0.22,2025-01-23 16:00:00,168.57,525.94
18090,28,9,47,4,17,0.06,2025-01-23 17:00:00,409.39,6542.05
18091,704,11,85,4,15,0.25,2025-01-23 18:00:00,223.35,2512.69
18092,17,30,55,2,8,0.16,2025-01-23 19:00:00,63.04,423.63
18093,498,42,49,3,5,0.18,2025-01-23 20:00:00,188.45,772.65
18094,233,14,51,3,7,0.24,2025-01-23 21:00:00,317.01,1686.49
18095,55,25,2,1,8,0.09,2025-01-23 22:00:00,159.53,1161.38
18096,711,35,23,4,4,0.24,2025-01-23 23:00:00,158.42,481.6
18097,633,20,71,2,10,0.24,2025-01-24 00:00:00,176.94,1344.74
18098,769,29,88,5,5,0.29,2025-01-24 01:00:00,322.28,1144.09
18099,1,40,93,4,13,0.14,2025-01-24 02:00:00,341.62,3819.31
18100,723,19,79,3,10,0.03,2025-01-24 03:00:00,88.61,859.52
18101,688,17,46,1,8,0.1,2025-01-24 04:00:00,165.9,1194.48
18102,523,29,66,5,8,0.22,2025-01-24 05:00:00,322.28,2011.03
18103,56,14,96,2,1,0.2,2025-01-24 06:00:00,317.01,253.61
18104,410,26,3,5,12,0.2,2025-01-24 07:00:00,277.17,2660.83
18105,830,47,13,1,17,0.3,2025-01-24 08:00:00,489.29,5822.55
18106,829,1,76,3,1,0.09,2025-01-24 09:00:00,329.11,299.49
18107,671,31,3,2,9,0.02,2025-01-24 10:00:00,290.56,2562.74
18108,528,38,21,1,16,0.23,2025-01-24 11:00:00,312.42,3849.01
18109,322,18,7,3,1,0.23,2025-01-24 12:00:00,160.21,123.36
18110,789,20,3,2,19,0.15,2025-01-24 13:00:00,176.94,2857.58
18111,716,20,6,3,17,0.21,2025-01-24 14:00:00,176.94,2376.3
18112,291,7,95,5,17,0.24,2025-01-24 15:00:00,279.15,3606.62
18113,173,6,90,4,12,0.06,2025-01-24 16:00:00,313.8,3539.66
18114,689,5,78,5,9,0.16,2025-01-24 17:00:00,136.62,1032.85
18115,360,12,13,4,19,0.25,2025-01-24 18:00:00,363.21,5175.74
18116,340,7,99,3,1,0.02,2025-01-24 19:00:00,279.15,273.57
18117,59,41,39,5,9,0.11,2025-01-24 20:00:00,211.44,1693.63
18118,94,28,23,2,16,0.08,2025-01-24 21:00:00,382.85,5635.55
18119,970,42,25,4,19,0.09,2025-01-24 22:00:00,188.45,3258.3
18120,200,28,66,1,4,0.15,2025-01-24 23:00:00,382.85,1301.69
18121,98,20,9,2,17,0.13,2025-01-25 00:00:00,176.94,2616.94
18122,582,15,65,1,10,0.2,2025-01-25 01:00:00,60.03,480.24
18123,166,30,33,5,3,0.11,2025-01-25 02:00:00,63.04,168.32
18124,170,13,65,4,9,0.16,2025-01-25 03:00:00,307.99,2328.4
18125,140,9,31,5,15,0.17,2025-01-25 04:00:00,409.39,5096.91
18126,141,4,10,1,15,0.06,2025-01-25 05:00:00,152.04,2143.76
18127,400,20,74,1,17,0.29,2025-01-25 06:00:00,176.94,2135.67
18128,46,41,34,2,17,0.08,2025-01-25 07:00:00,211.44,3306.92
18129,350,11,40,2,1,0.28,2025-01-25 08:00:00,223.35,160.81
18130,849,7,30,5,1,0.23,2025-01-25 09:00:00,279.15,214.95
18131,248,37,14,3,1,0.26,2025-01-25 10:00:00,355.87,263.34
18132,18,46,77,4,11,0.27,2025-01-25 11:00:00,301.92,2424.42
18133,397,25,50,5,9,0.22,2025-01-25 12:00:00,159.53,1119.9
18134,398,27,65,4,17,0.01,2025-01-25 13:00:00,351.26,5911.71
18135,142,10,54,2,10,0.14,2025-01-25 14:00:00,402.58,3462.19
18136,419,5,75,4,13,0.24,2025-01-25 15:00:00,136.62,1349.81
18137,374,17,88,3,16,0.23,2025-01-25 16:00:00,165.9,2043.89
18138,640,43,75,1,13,0.16,2025-01-25 17:00:00,427.02,4663.06
18139,541,18,97,2,19,0.15,2025-01-25 18:00:00,160.21,2587.39
18140,105,5,49,4,4,0.05,2025-01-25 19:00:00,136.62,519.16
18141,391,5,80,2,18,0.17,2025-01-25 20:00:00,136.62,2041.1
18142,903,11,98,3,18,0.08,2025-01-25 21:00:00,223.35,3698.68
18143,959,36,67,2,3,0.04,2025-01-25 22:00:00,387.14,1114.96
18144,329,26,49,3,10,0.07,2025-01-25 23:00:00,277.17,2577.68
18145,90,21,88,3,4,0.19,2025-01-26 00:00:00,383.66,1243.06
18146,518,30,8,1,6,0.18,2025-01-26 01:00:00,63.04,310.16
18147,365,27,57,1,10,0.01,2025-01-26 02:00:00,351.26,3477.47
18148,706,7,48,5,4,0.03,2025-01-26 03:00:00,279.15,1083.1
18149,792,25,42,3,11,0.09,2025-01-26 04:00:00,159.53,1596.9
18150,210,25,39,2,17,0.06,2025-01-26 05:00:00,159.53,2549.29
18151,420,45,9,3,5,0.07,2025-01-26 06:00:00,216.82,1008.21
18152,901,41,78,2,15,0.29,2025-01-26 07:00:00,211.44,2251.84
18153,185,45,44,3,13,0.2,2025-01-26 08:00:00,216.82,2254.93
18154,70,38,30,3,11,0.12,2025-01-26 09:00:00,312.42,3024.23
18155,156,47,86,3,5,0.04,2025-01-26 10:00:00,489.29,2348.59
18156,286,43,98,1,14,0.17,2025-01-26 11:00:00,427.02,4961.97
18157,151,30,11,1,6,0.2,2025-01-26 12:00:00,63.04,302.59
18158,822,1,35,5,2,0.15,2025-01-26 13:00:00,329.11,559.49
18159,146,16,24,4,12,0.13,2025-01-26 14:00:00,35.93,375.11
18160,472,42,62,1,3,0.03,2025-01-26 15:00:00,188.45,548.39
18161,783,34,29,1,15,0.09,2025-01-26 16:00:00,146.75,2003.14
18162,958,43,99,5,4,0.27,2025-01-26 17:00:00,427.02,1246.9
18163,8,15,37,4,8,0.09,2025-01-26 18:00:00,60.03,437.02
18164,330,45,58,1,19,0.24,2025-01-26 19:00:00,216.82,3130.88
18165,9,27,84,1,13,0.04,2025-01-26 20:00:00,351.26,4383.72
18166,553,41,19,3,7,0.03,2025-01-26 21:00:00,211.44,1435.68
18167,471,38,91,5,13,0.08,2025-01-26 22:00:00,312.42,3736.54
18168,233,50,40,2,4,0.22,2025-01-26 23:00:00,185.38,578.39
18169,905,25,30,5,15,0.3,2025-01-27 00:00:00,159.53,1675.06
18170,877,42,89,3,13,0.18,2025-01-27 01:00:00,188.45,2008.88
18171,968,16,50,5,1,0.3,2025-01-27 02:00:00,35.93,25.15
18172,931,44,23,2,10,0.12,2025-01-27 03:00:00,168.57,1483.42
18173,103,39,80,3,12,0.18,2025-01-27 04:00:00,462.54,4551.39
18174,791,25,31,2,11,0.08,2025-01-27 05:00:00,159.53,1614.44
18175,175,14,67,5,7,0.05,2025-01-27 06:00:00,317.01,2108.12
18176,661,37,64,4,16,0.26,2025-01-27 07:00:00,355.87,4213.5
18177,602,13,74,4,7,0.17,2025-01-27 08:00:00,307.99,1789.42
18178,393,35,42,5,2,0.1,2025-01-27 09:00:00,158.42,285.16
18179,146,12,69,4,16,0.17,2025-01-27 10:00:00,363.21,4823.43
18180,685,29,45,5,3,0.11,2025-01-27 11:00:00,322.28,860.49
18181,18,18,11,2,7,0.1,2025-01-27 12:00:00,160.21,1009.32
18182,603,15,8,5,18,0.05,2025-01-27 13:00:00,60.03,1026.51
18183,49,13,25,2,16,0.22,2025-01-27 14:00:00,307.99,3843.72
18184,523,40,54,5,15,0.21,2025-01-27 15:00:00,341.62,4048.2
18185,269,23,99,1,16,0.23,2025-01-27 16:00:00,387.26,4771.04
18186,424,5,61,2,13,0.2,2025-01-27 17:00:00,136.62,1420.85
18187,81,46,57,1,2,0.04,2025-01-27 18:00:00,301.92,579.69
18188,147,32,23,4,9,0.1,2025-01-27 19:00:00,213.36,1728.22
18189,836,42,84,3,6,0.22,2025-01-27 20:00:00,188.45,881.95
18190,161,9,15,5,10,0.08,2025-01-27 21:00:00,409.39,3766.39
18191,76,11,6,1,11,0.28,2025-01-27 22:00:00,223.35,1768.93
18192,431,18,82,1,19,0.04,2025-01-27 23:00:00,160.21,2922.23
18193,95,45,8,4,18,0.3,2025-01-28 00:00:00,216.82,2731.93
18194,445,36,51,4,14,0.28,2025-01-28 01:00:00,387.14,3902.37
18195,979,25,76,3,6,0.15,2025-01-28 02:00:00,159.53,813.6
18196,11,19,81,1,11,0.15,2025-01-28 03:00:00,88.61,828.5
18197,809,3,66,1,5,0.23,2025-01-28 04:00:00,184.26,709.4
18198,50,24,19,3,10,0.23,2025-01-28 05:00:00,398.82,3070.91
18199,965,35,63,4,7,0.13,2025-01-28 06:00:00,158.42,964.78
18200,547,26,75,2,12,0.27,2025-01-28 07:00:00,277.17,2428.01
18201,431,38,37,5,15,0.29,2025-01-28 08:00:00,312.42,3327.27
18202,754,28,7,4,13,0.19,2025-01-28 09:00:00,382.85,4031.41
18203,382,20,6,1,8,0.16,2025-01-28 10:00:00,176.94,1189.04
18204,305,35,6,2,8,0.09,2025-01-28 11:00:00,158.42,1153.3
18205,538,43,58,4,12,0.27,2025-01-28 12:00:00,427.02,3740.7
18206,305,26,93,2,12,0.03,2025-01-28 13:00:00,277.17,3226.26
18207,425,15,65,1,2,0.29,2025-01-28 14:00:00,60.03,85.24
18208,33,5,5,3,4,0.23,2025-01-28 15:00:00,136.62,420.79
18209,831,42,52,1,8,0.06,2025-01-28 16:00:00,188.45,1417.14
18210,972,36,2,1,8,0.1,2025-01-28 17:00:00,387.14,2787.41
18211,273,39,69,1,18,0.22,2025-01-28 18:00:00,462.54,6494.06
18212,207,47,67,1,11,0.24,2025-01-28 19:00:00,489.29,4090.46
18213,281,9,2,4,8,0.04,2025-01-28 20:00:00,409.39,3144.12
18214,369,50,18,2,17,0.15,2025-01-28 21:00:00,185.38,2678.74
18215,923,31,5,4,13,0.03,2025-01-28 22:00:00,290.56,3663.96
18216,822,29,12,5,8,0.25,2025-01-28 23:00:00,322.28,1933.68
18217,586,15,36,5,1,0.09,2025-01-29 00:00:00,60.03,54.63
18218,803,40,3,5,11,0.18,2025-01-29 01:00:00,341.62,3081.41
18219,969,31,12,4,5,0.15,2025-01-29 02:00:00,290.56,1234.88
18220,838,24,83,4,6,0.07,2025-01-29 03:00:00,398.82,2225.42
18221,395,27,21,4,9,0.26,2025-01-29 04:00:00,351.26,2339.39
18222,878,24,25,2,2,0.25,2025-01-29 05:00:00,398.82,598.23
18223,778,40,17,1,1,0.23,2025-01-29 06:00:00,341.62,263.05
18224,386,6,94,1,19,0.04,2025-01-29 07:00:00,313.8,5723.71
18225,196,14,96,1,6,0.05,2025-01-29 08:00:00,317.01,1806.96
18226,850,20,75,4,11,0.11,2025-01-29 09:00:00,176.94,1732.24
18227,305,23,61,3,6,0.27,2025-01-29 10:00:00,387.26,1696.2
18228,415,35,90,4,3,0.17,2025-01-29 11:00:00,158.42,394.47
18229,182,3,53,5,13,0.14,2025-01-29 12:00:00,184.26,2060.03
18230,507,39,4,2,15,0.24,2025-01-29 13:00:00,462.54,5272.96
18231,729,24,87,3,17,0.04,2025-01-29 14:00:00,398.82,6508.74
18232,375,47,98,5,4,0.17,2025-01-29 15:00:00,489.29,1624.44
18233,699,49,93,3,11,0.01,2025-01-29 16:00:00,241.31,2627.87
18234,554,40,21,4,13,0.25,2025-01-29 17:00:00,341.62,3330.8
18235,225,18,3,1,1,0.24,2025-01-29 18:00:00,160.21,121.76
18236,802,45,71,1,7,0.26,2025-01-29 19:00:00,216.82,1123.13
18237,140,32,33,2,8,0.13,2025-01-29 20:00:00,213.36,1484.99
18238,501,34,25,2,7,0.2,2025-01-29 21:00:00,146.75,821.8
18239,225,30,86,3,1,0.06,2025-01-29 22:00:00,63.04,59.26
18240,794,31,24,4,11,0.12,2025-01-29 23:00:00,290.56,2812.62
18241,16,3,26,4,11,0.17,2025-01-30 00:00:00,184.26,1682.29
18242,19,23,45,5,9,0.04,2025-01-30 01:00:00,387.26,3345.93
18243,839,12,96,2,6,0.06,2025-01-30 02:00:00,363.21,2048.5
18244,547,17,57,4,6,0.22,2025-01-30 03:00:00,165.9,776.41
18245,371,25,19,3,6,0.3,2025-01-30 04:00:00,159.53,670.03
18246,591,33,5,1,13,0.04,2025-01-30 05:00:00,213.71,2667.1
18247,942,39,95,4,2,0.22,2025-01-30 06:00:00,462.54,721.56
18248,682,25,15,1,13,0.06,2025-01-30 07:00:00,159.53,1949.46
18249,277,49,8,2,10,0.19,2025-01-30 08:00:00,241.31,1954.61
18250,715,50,65,5,8,0.09,2025-01-30 09:00:00,185.38,1349.57
18251,625,20,96,3,10,0.02,2025-01-30 10:00:00,176.94,1734.01
18252,866,46,47,2,1,0.06,2025-01-30 11:00:00,301.92,283.8
18253,922,48,66,2,3,0.09,2025-01-30 12:00:00,451.86,1233.58
18254,272,37,48,3,12,0.23,2025-01-30 13:00:00,355.87,3288.24
18255,311,5,52,1,3,0.23,2025-01-30 14:00:00,136.62,315.59
18256,23,13,86,1,1,0.07,2025-01-30 15:00:00,307.99,286.43
18257,829,6,14,3,8,0.29,2025-01-30 16:00:00,313.8,1782.38
18258,245,11,58,3,14,0.13,2025-01-30 17:00:00,223.35,2720.4
18259,753,48,20,5,9,0.22,2025-01-30 18:00:00,451.86,3172.06
18260,890,35,69,4,16,0.26,2025-01-30 19:00:00,158.42,1875.69
18261,659,1,13,3,3,0.01,2025-01-30 20:00:00,329.11,977.46
18262,115,43,52,3,17,0.17,2025-01-30 21:00:00,427.02,6025.25
18263,461,46,62,3,16,0.29,2025-01-30 22:00:00,301.92,3429.81
18264,124,46,12,2,3,0.01,2025-01-30 23:00:00,301.92,896.7
18265,980,39,15,2,6,0.12,2025-01-31 00:00:00,462.54,2442.21
18266,465,38,50,1,7,0.24,2025-01-31 01:00:00,312.42,1662.07
18267,842,35,83,4,16,0.19,2025-01-31 02:00:00,158.42,2053.12
18268,432,7,42,5,5,0.29,2025-01-31 03:00:00,279.15,990.98
18269,112,22,89,1,7,0.04,2025-01-31 04:00:00,211.47,1421.08
18270,837,14,16,5,10,0.0,2025-01-31 05:00:00,317.01,3170.1
18271,90,1,51,1,2,0.12,2025-01-31 06:00:00,329.11,579.23
18272,966,12,87,3,2,0.19,2025-01-31 07:00:00,363.21,588.4
18273,810,21,63,5,5,0.05,2025-01-31 08:00:00,383.66,1822.38
18274,681,50,14,4,10,0.19,2025-01-31 09:00:00,185.38,1501.58
18275,209,32,9,2,5,0.2,2025-01-31 10:00:00,213.36,853.44
18276,823,29,51,5,13,0.16,2025-01-31 11:00:00,322.28,3519.3
18277,445,23,83,5,14,0.02,2025-01-31 12:00:00,387.26,5313.21
18278,43,6,97,5,1,0.15,2025-01-31 13:00:00,313.8,266.73
18279,380,45,82,2,2,0.08,2025-01-31 14:00:00,216.82,398.95
18280,786,38,42,1,2,0.11,2025-01-31 15:00:00,312.42,556.11
18281,349,15,81,3,7,0.02,2025-01-31 16:00:00,60.03,411.81
18282,406,21,75,4,16,0.29,2025-01-31 17:00:00,383.66,4358.38
18283,835,8,8,5,18,0.27,2025-01-31 18:00:00,285.26,3748.32
18284,233,10,8,5,19,0.26,2025-01-31 19:00:00,402.58,5660.27
18285,361,8,97,1,12,0.04,2025-01-31 20:00:00,285.26,3286.2
18286,6,44,21,1,11,0.22,2025-01-31 21:00:00,168.57,1446.33
18287,987,48,75,5,13,0.27,2025-01-31 22:00:00,451.86,4288.15
18288,6,15,69,3,7,0.27,2025-01-31 23:00:00,60.03,306.75
18289,993,28,87,3,15,0.15,2025-02-01 00:00:00,382.85,4881.34
18290,871,8,40,3,10,0.22,2025-02-01 01:00:00,285.26,2225.03
18291,159,24,63,3,16,0.03,2025-02-01 02:00:00,398.82,6189.69
18292,313,18,87,4,19,0.29,2025-02-01 03:00:00,160.21,2161.23
18293,18,9,2,1,18,0.24,2025-02-01 04:00:00,409.39,5600.46
18294,878,3,16,3,9,0.04,2025-02-01 05:00:00,184.26,1592.01
18295,34,47,14,3,6,0.08,2025-02-01 06:00:00,489.29,2700.88
18296,128,29,66,2,8,0.18,2025-02-01 07:00:00,322.28,2114.16
18297,505,24,90,4,16,0.1,2025-02-01 08:00:00,398.82,5743.01
18298,875,20,59,5,6,0.16,2025-02-01 09:00:00,176.94,891.78
18299,403,44,46,1,3,0.23,2025-02-01 10:00:00,168.57,389.4
18300,336,44,15,5,2,0.15,2025-02-01 11:00:00,168.57,286.57
18301,398,29,40,4,11,0.13,2025-02-01 12:00:00,322.28,3084.22
18302,468,23,40,1,7,0.2,2025-02-01 13:00:00,387.26,2168.66
18303,589,49,38,1,5,0.09,2025-02-01 14:00:00,241.31,1097.96
18304,420,13,28,1,16,0.11,2025-02-01 15:00:00,307.99,4385.78
18305,270,7,19,3,12,0.0,2025-02-01 16:00:00,279.15,3349.8
18306,861,33,55,5,7,0.14,2025-02-01 17:00:00,213.71,1286.53
18307,495,33,17,2,18,0.26,2025-02-01 18:00:00,213.71,2846.62
18308,425,38,28,5,15,0.1,2025-02-01 19:00:00,312.42,4217.67
18309,778,26,95,2,11,0.03,2025-02-01 20:00:00,277.17,2957.4
18310,945,36,33,5,11,0.19,2025-02-01 21:00:00,387.14,3449.42
18311,442,35,71,4,19,0.05,2025-02-01 22:00:00,158.42,2859.48
18312,121,40,6,4,16,0.03,2025-02-01 23:00:00,341.62,5301.94
18313,358,11,72,3,4,0.28,2025-02-02 00:00:00,223.35,643.25
18314,33,9,19,5,15,0.3,2025-02-02 01:00:00,409.39,4298.59
18315,841,29,68,3,1,0.16,2025-02-02 02:00:00,322.28,270.72
18316,831,19,77,3,16,0.03,2025-02-02 03:00:00,88.61,1375.23
18317,731,44,33,5,3,0.26,2025-02-02 04:00:00,168.57,374.23
18318,137,45,74,2,6,0.0,2025-02-02 05:00:00,216.82,1300.92
18319,8,12,54,1,8,0.28,2025-02-02 06:00:00,363.21,2092.09
18320,136,16,16,1,14,0.08,2025-02-02 07:00:00,35.93,462.78
18321,412,24,42,2,10,0.2,2025-02-02 08:00:00,398.82,3190.56
18322,512,47,27,1,8,0.17,2025-02-02 09:00:00,489.29,3248.89
18323,329,45,72,4,9,0.03,2025-02-02 10:00:00,216.82,1892.84
18324,246,27,98,4,8,0.12,2025-02-02 11:00:00,351.26,2472.87
18325,538,41,90,3,5,0.02,2025-02-02 12:00:00,211.44,1036.06
18326,576,13,40,3,15,0.11,2025-02-02 13:00:00,307.99,4111.67
18327,624,26,70,5,1,0.24,2025-02-02 14:00:00,277.17,210.65
18328,483,48,93,1,14,0.25,2025-02-02 15:00:00,451.86,4744.53
18329,126,1,94,1,9,0.12,2025-02-02 16:00:00,329.11,2606.55
18330,47,43,33,2,13,0.07,2025-02-02 17:00:00,427.02,5162.67
18331,361,29,26,3,6,0.17,2025-02-02 18:00:00,322.28,1604.95
18332,423,23,77,1,14,0.2,2025-02-02 19:00:00,387.26,4337.31
18333,57,24,72,1,1,0.25,2025-02-02 20:00:00,398.82,299.12
18334,890,1,57,5,1,0.1,2025-02-02 21:00:00,329.11,296.2
18335,234,13,52,5,3,0.22,2025-02-02 22:00:00,307.99,720.7
18336,82,10,21,5,17,0.25,2025-02-02 23:00:00,402.58,5132.89
18337,150,1,60,3,9,0.25,2025-02-03 00:00:00,329.11,2221.49
18338,55,50,56,4,14,0.21,2025-02-03 01:00:00,185.38,2050.3
18339,110,31,82,3,9,0.19,2025-02-03 02:00:00,290.56,2118.18
18340,332,4,93,5,17,0.21,2025-02-03 03:00:00,152.04,2041.9
18341,630,41,78,5,9,0.26,2025-02-03 04:00:00,211.44,1408.19
18342,388,36,91,5,5,0.19,2025-02-03 05:00:00,387.14,1567.92
18343,336,28,24,1,7,0.03,2025-02-03 06:00:00,382.85,2599.55
18344,235,1,75,4,9,0.11,2025-02-03 07:00:00,329.11,2636.17
18345,658,10,20,4,15,0.3,2025-02-03 08:00:00,402.58,4227.09
18346,484,31,14,3,3,0.03,2025-02-03 09:00:00,290.56,845.53
18347,323,24,49,2,14,0.01,2025-02-03 10:00:00,398.82,5527.65
18348,9,40,54,4,9,0.27,2025-02-03 11:00:00,341.62,2244.44
18349,41,5,19,1,6,0.24,2025-02-03 12:00:00,136.62,622.99
18350,214,14,86,3,16,0.16,2025-02-03 13:00:00,317.01,4260.61
18351,119,11,37,1,16,0.02,2025-02-03 14:00:00,223.35,3502.13
18352,573,40,83,2,16,0.07,2025-02-03 15:00:00,341.62,5083.31
18353,849,38,26,2,4,0.04,2025-02-03 16:00:00,312.42,1199.69
18354,609,40,10,4,7,0.15,2025-02-03 17:00:00,341.62,2032.64
18355,285,3,8,5,16,0.03,2025-02-03 18:00:00,184.26,2859.72
18356,429,5,36,2,7,0.09,2025-02-03 19:00:00,136.62,870.27
18357,477,9,33,2,7,0.01,2025-02-03 20:00:00,409.39,2837.07
18358,41,47,10,4,6,0.08,2025-02-03 21:00:00,489.29,2700.88
18359,524,8,45,3,8,0.18,2025-02-03 22:00:00,285.26,1871.31
18360,943,24,64,2,14,0.08,2025-02-03 23:00:00,398.82,5136.8
18361,954,48,2,1,13,0.09,2025-02-04 00:00:00,451.86,5345.5
18362,765,28,66,5,6,0.13,2025-02-04 01:00:00,382.85,1998.48
18363,719,16,79,4,19,0.04,2025-02-04 02:00:00,35.93,655.36
18364,372,9,17,4,5,0.05,2025-02-04 03:00:00,409.39,1944.6
18365,366,23,37,4,4,0.21,2025-02-04 04:00:00,387.26,1223.74
18366,531,41,53,5,8,0.04,2025-02-04 05:00:00,211.44,1623.86
18367,721,48,76,5,12,0.1,2025-02-04 06:00:00,451.86,4880.09
18368,739,27,79,2,7,0.14,2025-02-04 07:00:00,351.26,2114.59
18369,241,20,52,5,3,0.16,2025-02-04 08:00:00,176.94,445.89
18370,257,48,36,1,4,0.19,2025-02-04 09:00:00,451.86,1464.03
18371,217,27,72,3,2,0.08,2025-02-04 10:00:00,351.26,646.32
18372,925,23,18,3,9,0.05,2025-02-04 11:00:00,387.26,3311.07
18373,655,28,68,5,2,0.02,2025-02-04 12:00:00,382.85,750.39
18374,15,16,75,1,5,0.05,2025-02-04 13:00:00,35.93,170.67
18375,388,34,75,1,10,0.06,2025-02-04 14:00:00,146.75,1379.45
18376,949,14,51,4,12,0.3,2025-02-04 15:00:00,317.01,2662.88
18377,351,4,28,2,19,0.26,2025-02-04 16:00:00,152.04,2137.68
18378,88,48,71,3,14,0.02,2025-02-04 17:00:00,451.86,6199.52
18379,321,15,23,2,2,0.18,2025-02-04 18:00:00,60.03,98.45
18380,753,37,46,3,8,0.07,2025-02-04 19:00:00,355.87,2647.67
18381,70,46,7,2,17,0.21,2025-02-04 20:00:00,301.92,4054.79
18382,632,22,51,1,2,0.15,2025-02-04 21:00:00,211.47,359.5
18383,432,14,79,5,11,0.27,2025-02-04 22:00:00,317.01,2545.59
18384,312,39,16,5,5,0.12,2025-02-04 23:00:00,462.54,2035.18
18385,800,14,24,2,10,0.14,2025-02-05 00:00:00,317.01,2726.29
18386,164,16,93,5,3,0.27,2025-02-05 01:00:00,35.93,78.69
18387,569,15,59,5,9,0.08,2025-02-05 02:00:00,60.03,497.05
18388,456,3,15,1,15,0.17,2025-02-05 03:00:00,184.26,2294.04
18389,319,38,56,3,12,0.15,2025-02-05 04:00:00,312.42,3186.68
18390,48,38,56,3,11,0.15,2025-02-05 05:00:00,312.42,2921.13
18391,65,29,10,2,8,0.3,2025-02-05 06:00:00,322.28,1804.77
18392,785,42,76,5,16,0.09,2025-02-05 07:00:00,188.45,2743.83
18393,451,1,67,5,15,0.12,2025-02-05 08:00:00,329.11,4344.25
18394,777,48,8,3,4,0.07,2025-02-05 09:00:00,451.86,1680.92
18395,74,26,15,2,17,0.05,2025-02-05 10:00:00,277.17,4476.3
18396,393,29,96,1,12,0.24,2025-02-05 11:00:00,322.28,2939.19
18397,353,15,50,4,3,0.01,2025-02-05 12:00:00,60.03,178.29
18398,225,6,69,2,12,0.01,2025-02-05 13:00:00,313.8,3727.94
18399,467,22,39,2,15,0.01,2025-02-05 14:00:00,211.47,3140.33
18400,516,45,14,3,18,0.17,2025-02-05 15:00:00,216.82,3239.29
18401,367,45,47,1,19,0.08,2025-02-05 16:00:00,216.82,3790.01
18402,432,10,41,3,1,0.26,2025-02-05 17:00:00,402.58,297.91
18403,949,3,63,2,4,0.18,2025-02-05 18:00:00,184.26,604.37
18404,206,3,1,1,10,0.0,2025-02-05 19:00:00,184.26,1842.6
18405,296,27,10,2,1,0.29,2025-02-05 20:00:00,351.26,249.39
18406,127,33,86,4,4,0.15,2025-02-05 21:00:00,213.71,726.61
18407,592,31,45,2,10,0.25,2025-02-05 22:00:00,290.56,2179.2
18408,715,45,76,2,9,0.27,2025-02-05 23:00:00,216.82,1424.51
18409,232,12,28,4,6,0.22,2025-02-06 00:00:00,363.21,1699.82
18410,37,24,58,3,16,0.29,2025-02-06 01:00:00,398.82,4530.6
18411,147,44,67,5,6,0.15,2025-02-06 02:00:00,168.57,859.71
18412,771,46,81,4,2,0.09,2025-02-06 03:00:00,301.92,549.49
18413,197,9,18,3,19,0.02,2025-02-06 04:00:00,409.39,7622.84
18414,873,11,70,2,13,0.01,2025-02-06 05:00:00,223.35,2874.51
18415,154,9,76,4,11,0.18,2025-02-06 06:00:00,409.39,3692.7
18416,470,41,71,4,16,0.22,2025-02-06 07:00:00,211.44,2638.77
18417,350,38,9,5,5,0.15,2025-02-06 08:00:00,312.42,1327.78
18418,436,2,89,4,9,0.22,2025-02-06 09:00:00,185.03,1298.91
18419,917,4,62,4,15,0.14,2025-02-06 10:00:00,152.04,1961.32
18420,343,23,18,5,7,0.16,2025-02-06 11:00:00,387.26,2277.09
